16-11-13 11:41,28.166666666666668,0.6,9,2,312.676137,24,3
16-11-13 11:47,28.166666666666668,0.6,9,2,196.532742,24,1
16-11-13 11:51,28.166666666666668,0.6,9,8,589.016802,24,3
16-11-13 12:02,28.166666666666668,0.6,9,2,209.52031,24,1
16-11-13 12:06,28.166666666666668,0.6,9,1,196.018249,24,1
16-11-13 12:10,28.166666666666668,0.6,9,8,466.751372,24,3
16-11-13 12:18,28.166666666666668,0.6,9,4,535.854247,24,1
16-11-13 12:28,28.166666666666668,0.6,9,0,155.018458,24,0
16-11-13 12:31,28.166666666666668,0.6,9,1,173.016415,24,0
16-11-13 12:35,28.166666666666668,0.6,9,3,232.442585,24,1
16-11-13 12:40,28.166666666666668,0.6,9,7,301.019383,24,3
16-11-13 12:45,28.166666666666668,0.6,9,3,236.019032,24,1
16-11-13 12:50,28.166666666666668,0.6,9,9,369.150671,24,15
16-11-13 12:57,28.166666666666668,0.6,9,2,165.017296,24,0
16-11-13 13:00,28.166666666666668,0.6,9,2,204.014344,24,1
16-11-13 13:04,28.166666666666668,0.6,9,1,182.016876,24,0
16-11-13 13:08,28.166666666666668,0.6,9,1,175.343302,24,0
16-11-13 13:12,28.166666666666668,0.6,9,5,390.518301,24,4
16-11-13 13:19,28.166666666666668,0.6,9,1,153.515766,24,0
16-11-13 13:22,28.166666666666668,0.6,9,3,195.013879,24,0
16-11-13 13:26,28.166666666666668,0.6,9,3,169.015654,24,0
16-11-13 13:30,28.166666666666668,0.6,9,2,303.017848,24,1
16-11-13 13:36,28.166666666666668,0.6,9,6,267.395479,24,2
16-11-13 13:41,28.166666666666668,0.6,9,2,304.375944,24,1
16-11-13 13:47,28.166666666666668,0.6,9,5,562.01216,24,5
16-11-13 13:57,28.166666666666668,0.6,9,0,155.011352,24,0
16-11-13 14:00,28.166666666666668,0.6,9,2,240.328918,24,6
16-11-13 14:05,28.166666666666668,0.6,9,2,229.018048,24,1
16-11-13 14:09,28.166666666666668,0.6,9,1,209.013131,24,1
16-11-13 14:14,28.166666666666668,0.6,9,3,258.016907,24,2
16-11-13 15:15,28.166666666666668,0.6,9,2,206.618717,24,1
16-11-13 15:19,28.166666666666668,0.6,9,6,418.527892,24,3
16-11-13 15:27,28.166666666666668,0.6,9,4,327.024227,24,2
16-11-13 15:33,28.166666666666668,0.6,9,5,578.023406,24,2
16-11-13 15:44,28.166666666666668,0.6,9,0,153.303726,24,0
16-11-13 15:47,28.166666666666668,0.6,9,4,289.022873,24,1
16-11-13 15:52,28.166666666666668,0.6,9,5,329.024177,24,3
16-11-13 15:59,28.166666666666668,0.6,9,7,298.019428,24,2
16-11-13 16:04,28.166666666666668,0.6,9,4,282.022992,24,2
16-11-13 16:10,28.166666666666668,0.6,9,9,708.652466,24,18
16-11-13 16:25,28.166666666666668,0.6,9,3,236.0184,24,1
16-11-13 16:29,28.166666666666668,0.6,9,5,355.020258,24,3
16-11-13 16:36,28.166666666666668,0.6,9,4,394.514131,24,2
16-11-13 16:43,28.166666666666668,0.6,9,5,373.516574,24,4
16-11-13 16:50,28.166666666666668,0.6,9,1,169.332673,24,0
16-11-13 16:54,28.166666666666668,0.6,9,9,356.088948,24,7
16-11-13 17:00,28.166666666666668,0.6,9,8,366.517551,24,4
16-11-13 17:07,28.166666666666668,0.6,9,3,251.01769,24,2
16-11-13 17:12,28.166666666666668,0.6,9,2,247.016473,24,2
16-11-13 17:17,28.166666666666668,0.6,9,4,700.516071,24,2
16-11-13 17:29,28.166666666666668,0.6,9,5,258.016261,24,2
16-11-13 17:34,28.166666666666668,0.6,9,3,226.013433,24,1
16-11-13 17:39,28.166666666666668,0.6,9,0,154.192364,24,0
16-11-13 17:42,28.166666666666668,0.6,9,1,215.013021,24,1
16-11-13 17:46,28.166666666666668,0.6,9,3,339.430474,24,4
16-11-13 17:53,28.166666666666668,0.6,9,5,224.515239,24,1
16-11-13 17:57,28.166666666666668,0.6,9,4,223.013252,24,1
16-11-13 18:02,28.166666666666668,0.6,9,9,460.095667,24,17
