16-11-10 12:27,28.166666666666668,0.744,9,0,35.009083,8,0
16-11-10 12:29,28.166666666666668,0.744,9,0,34.509931,8,0
16-11-10 12:30,28.166666666666668,0.744,9,0,34.507113,8,0
16-11-10 12:31,28.166666666666668,0.744,9,0,34.510614,8,0
16-11-10 12:33,28.166666666666668,0.744,9,0,34.508094,8,0
16-11-10 12:34,28.166666666666668,0.744,9,0,35.007248,8,0
16-11-10 12:35,28.166666666666668,0.744,9,0,35.023843,8,0
16-11-10 12:36,28.166666666666668,0.744,9,4,92.504269,8,1
16-11-10 12:39,28.166666666666668,0.744,9,0,34.513548,8,0
16-11-10 12:40,28.166666666666668,0.744,9,2,104.004742,8,1
16-11-10 12:42,28.166666666666668,0.744,9,0,81.006606,8,1
16-11-10 12:45,28.166666666666668,0.744,9,0,35.00868,8,0
16-11-10 12:46,28.166666666666668,0.744,9,2,76.011141,8,1
16-11-10 12:48,28.166666666666668,0.744,9,2,91.006047,8,1
16-11-10 12:50,28.166666666666668,0.744,9,0,82.533127,8,1
16-11-10 12:52,28.166666666666668,0.744,9,1,100.525761,8,1
16-11-10 12:55,28.166666666666668,0.744,9,1,87.208645,8,1
16-11-10 12:57,28.166666666666668,0.744,9,0,43.509816,8,0
16-11-10 12:59,28.166666666666668,0.744,9,0,43.508182,8,0
