16-11-14 09:55,28.166666666666668,0.0,9,0,154.370983,24,0
16-11-14 09:58,28.166666666666668,0.0,9,0,155.027264,24,0
16-11-14 10:01,28.166666666666668,0.0,9,0,154.329405,24,0
16-11-14 10:05,28.166666666666668,0.0,9,0,159.024943,24,0
16-11-14 10:08,28.166666666666668,0.0,9,0,153.024176,24,0
16-11-14 10:11,28.166666666666668,0.0,9,0,154.012883,24,0
16-11-14 10:15,28.166666666666668,0.0,9,0,154.017219,24,0
16-11-14 10:18,28.166666666666668,0.0,9,0,154.380751,24,0
16-11-14 10:21,28.166666666666668,0.0,9,0,153.017942,24,0
16-11-14 10:25,28.166666666666668,0.0,9,0,154.018542,24,0
16-11-14 10:28,28.166666666666668,0.0,9,0,153.516296,24,0
16-11-14 10:31,28.166666666666668,0.0,9,0,209.016596,24,1
16-11-14 10:35,28.166666666666668,0.0,9,0,154.013085,24,0
16-11-14 10:39,28.166666666666668,0.0,9,0,159.381942,24,0
16-11-14 10:42,28.166666666666668,0.0,9,0,154.018828,24,0
16-11-14 10:45,28.166666666666668,0.0,9,0,154.013501,24,0
16-11-14 10:49,28.166666666666668,0.0,9,0,155.347708,24,0
16-11-14 10:52,28.166666666666668,0.0,9,0,153.515289,24,0
16-11-14 10:55,28.166666666666668,0.0,9,0,153.255256,24,0
16-11-14 10:59,28.166666666666668,0.0,9,0,153.013288,24,0
16-11-14 11:02,28.166666666666668,0.0,9,0,154.30026,24,0
16-11-14 11:05,28.166666666666668,0.0,9,0,155.019485,24,0
16-11-14 11:08,28.166666666666668,0.0,9,0,155.013318,24,0
16-11-14 11:12,28.166666666666668,0.0,9,0,154.296171,24,0
16-11-14 11:15,28.166666666666668,0.0,9,0,155.011839,24,0
16-11-14 11:18,28.166666666666668,0.0,9,0,154.014651,24,0
16-11-14 11:22,28.166666666666668,0.0,9,0,153.014078,24,0
16-11-14 11:25,28.166666666666668,0.0,9,0,159.014017,24,0
16-11-14 11:28,28.166666666666668,0.0,9,0,153.510745,24,0
16-11-14 11:32,28.166666666666668,0.0,9,0,153.251415,24,0
